type,category,subcategory,priority,message
disaster,supply_request,clothing,4,need help now. Displaced residents need dry and warm clothing. plz send responders quick.
disaster,structure_damage,moderate,2,sum1 help. walls crackng badly. need emergncy crew now.
disaster,supply_request,food,3,sum1 help. We need shelf-stable food for the displaced families. need food bad. send someone quick.
disaster,medical,light_bleeding,3,mayday. bleeding has slowed. small cut bleeding. pls send help asap.
disaster,fire,wildfire,1,Emergency. massive wildfire spreading fast. ETA pls.
disaster,evacuation,mandatory,1,Urgent situation here. manditory evacution order. Over and out.
disaster,flooding,flash_flood,1,help us. flash flood area. req rescue asap.
disaster,infrastructure_damage,utility,2,urgent. utility poles down. pls send help asap.
disaster,supply_request,water,2,out of drinking water. dehydrated need water bad. Please acknowledge this message and dispatch assistance.
disaster,fire,vehicle_fire,3,We need help. engine fire. pls respond.
disaster,medical,injury,1,urgent. accident victim injured. head injry n dizzy. Emergency crews are needed at this location.
disaster,evacuation,mandatory,1,urgent situation pls help. must evacuate asap. help needed now.
disaster,fire,wildfire,1,Can someone assist us. wildfire spreding toward us. wildfr close 2 homes. Send someone quickly.
disaster,infrastructure_damage,other,4,emergency help. infrastructure damaged. ETA pls.
disaster,supply_request,water,2,This is an emergency. drinkng water ran out. respond asap.
disaster,missing_person,adult,2,urgent help needed. person gone missing. adult hasnt returnd. pls send help asap.
disaster,missing_person,adult,2,Please respond as soon as possible. An adult family member has not returned since the evacuation. Over and out.
disaster,medical,injury,1,We need help. fell and got injured. arm injury. pls respond.
disaster,structure_damage,severe,1,emergency situation. collapse debris is spread throughout the property. send emergency services.
disaster,utility,power_outage,4,need assistance rn. no electric for hrs. power out. Please send help immediately.
disaster,utility,water_outage,2,plz help us asap. no water supply. pls send help asap.
disaster,trapped,under_debris,1,Please help. under wreckage. trapped under stuff help. respond asap.
disaster,flooding,street_flooding,3,Urgent situation here. road impassable due to water. plz send responders quick.
disaster,fire,vehicle_fire,3,emergency situation. car on fire. Need help now.
disaster,infrastructure_damage,other,4,Need urgent assistance. A public facility was severely damaged by the disaster. Communication equipment across the area has failed. help needed now.
disaster,fire,structural_fire,2,anybody there. The building has caught fire and needs an immediate response. Waiting for assistance.
disaster,trapped,under_debris,1,911 situation here. We are trapped under rubble and cannot move free. trapped beneath the wreckage. help needed now.
disaster,trapped,under_debris,1,Urgent situation here. We are trapped under rubble and cannot move free. waiting for help.
disaster,flooding,house_flooding,2,emergency help. house filling with water. need immediate response.
disaster,supply_request,water,2,sum1 help. req potable wtr. send help quick.
disaster,utility,gas_leak,1,help. smell gas. Please acknowledge this message and dispatch assistance.
disaster,structure_damage,moderate,2,SOS pls rspnd. big building damage. send someone quick.
disaster,supply_request,clothing,4,We require emergency assistance. need clothes. send someone quick.
disaster,fire,vehicle_fire,3,urgent msg. vehicle in flames on the road. truck caught fire. need emergncy crew now.
disaster,missing_person,child,1,Mayday mayday. minor missing. pls respond.
disaster,flooding,house_flooding,2,mayday. house is flooding. send help imediately.
disaster,supply_request,water,2,Please respond as soon as possible. req potable wtr. Emergency crews are needed at this location.
disaster,supply_request,food,3,emergency situation. running out of food. Over and out.
disaster,utility,water_outage,2,emergncy need help. h2o svc out. No water is coming from any of the taps. Please respond.
disaster,missing_person,elderly,1,plz help us asap. cant find elderly relative. plz send responders quick.
disaster,structure_damage,moderate,2,Emergency. Part of the structure has failed but it is still standing. walls cracking bad. help needed now.
disaster,supply_request,other,,This is an emergency. The shelter needs basic hygiene and emergency supplies. basic necesities needed. ETA pls.
disaster,trapped,in_building,1,Urgent situation here. stuck in the building. trpd in bldg. pls dispatch FD.
disaster,utility,power_outage,4,help needed asap. powr has ben out for hrs. pls respond.
disaster,utility,power_outage,4,help. complete blackout. no power. Send emergency services.
disaster,medical,illness,2,This is an emergency. anaphylactic shock. cant breath good. send aid 2 loc.
disaster,evacuation,voluntary,5,Mayday mayday. thinking bout evacuating. considering evacuation. need emergncy crew now.
disaster,infrastructure_damage,utility,2,theres emergency. util lines dmg. need help rn.
disaster,medical,light_bleeding,3,Urgent situation here. small wnd bldng. Emergency crews are needed at this location.
disaster,medical,unconscious,2,urgent. not responding. lost conciousnes rn. Send emergency services.
disaster,fire,structural_fire,2,omg help. apartment complex on fire. need svc rn.
disaster,flooding,flash_flood,1,urgent msg. flash flood coming. ff warning wtr rising. Need help now.
disaster,medical,unconscious,2,plz help us asap. lost consciousness. collapsed and unconscious. hurry pls.
disaster,flooding,house_flooding,2,urgent. house flooding bad. The ground floor is quickly filling with water. over n out.
disaster,flooding,street_flooding,3,Emergency. strets are floded. water on all the roads. need svc rn.
disaster,supply_request,other,,urgent msg. need batt n hygn kits. Need help now.
disaster,infrastructure_damage,utility,2,help us. util lines dmg. power lines down. plz send responders quick.
disaster,flooding,flash_flood,1,nd help rn. flash flood warning area. We are waiting in a safe place for responders.
disaster,fire,vehicle_fire,3,sum1 help. vehicle burning bad. over n out.
disaster,fire,structural_fire,2,urgent. house on fire help. send help imediately.
disaster,supply_request,food,3,theres emergency. running out of food. need food. Waiting for assistance.
disaster,medical,heavy_bleeding,1,blood loss. need emergncy crew now.
disaster,flooding,flash_flood,1,Mayday mayday. water rushing in fast. Please acknowledge this message and dispatch assistance.
disaster,infrastructure_damage,other,4,urgent help needed. facility destroyed. Need help now.
disaster,fire,structural_fire,2,urgent. apt complex burning. flames everywhere in building. Send someone quickly.
disaster,medical,unconscious,2,SOS pls rspnd. in n out of conc pls hurry. unconscious but breathing. send aid 2 loc.
disaster,supply_request,other,,Anyone there. need basic stuff. hurry pls.
disaster,missing_person,adult,2,need assistance rn. person missing. Please acknowledge this message and dispatch assistance.
disaster,utility,power_outage,4,emergncy need help. lost power. send emergency services.
disaster,flooding,house_flooding,2,Anyone there. house filling with water. plz send responders quick.
disaster,missing_person,adult,2,SOS pls rspnd. cant find family member. send emergency services.
disaster,structure_damage,moderate,2,Urgent situation here. Part of the structure has failed but it is still standing. plz send responders quick.
disaster,medical,light_bleeding,3,sum1 help. cut needs stitches. help needed now.
disaster,structure_damage,severe,1,SOS pls rspnd. A building suffered a complete structural failure. Need help now.
disaster,infrastructure_damage,bridge,3,help. brg unsafe do not cross. need emergncy crew now.
disaster,medical,injury,1,Mayday mayday. got hurt fr. injured in a fall. over n out.
disaster,flooding,flash_flood,1,theres emergency. flash flood coming. flash flod comin fast. need svc rn.
disaster,missing_person,elderly,1,need emerg svc. We cannot locate a vulnerable older family member. Need help now.
disaster,trapped,under_debris,1,Emergency. traped under ruble. send help quick.
disaster,flooding,street_flooding,3,This is an emergency. st fldg bad. need help rn.
disaster,utility,power_outage,4,We require emergency assistance. The entire neighborhood has lost electrical power. electricity out. pls respond.
disaster,fire,wildfire,1,Mayday mayday. Forest fire smoke and flames are getting closer. wildfire approaching our area. send someone quick.
disaster,trapped,under_debris,1,Emergency. trpd under wreckage. send help quick.
disaster,fire,structural_fire,2,urgent help needed. building on fire. building is on fire. Send emergency services.
